asn,country
62128,['RU']
33960,['TR']
25310,['GB']
327805,['ZA']
207164,['MD']
265876,['AR']
49076,['IL']
197780,['RU']
263353,['BR']
21504,['US']
54183,['US']
18968,['CA']
11126,['US']
14726,['US']
39863,['AM']
271761,['BR']
15638,['RU']
394048,['US']
140766,['VN']
38280,['MY']
34584,['RU']
270740,['BR']
11763,['US']
42265,['FI']
134419,['CN']
58601,['BD']
59766,['IT']
24195,['ID']
140948,['NP']
63954,['PK']
136305,['IN']
393787,['US']
28749,['CH']
327707,"['CD', 'RW']"
264905,['BR']
12386,['ES']
270718,['BR']
28763,['RO']
262295,['BR']
57490,['RU']
394020,['US']
33248,['US']
52232,['AR']
393900,['US']
266218,['BR']
60421,['PL']
205003,['AT']
20504,['NL']
211411,['AU']
25832,['BR']
202871,['RU']
56930,['RU']
51091,['NL']
50535,['FR']
141023,['PK']
13662,"['US', 'IE']"
29661,['ES']
187,"['US', 'NP']"
36820,"['US', 'unknown']"
4721,['JP']
46405,['US']
47250,['PL']
213211,['DE']
138382,['BD']
203254,['HR']
55909,['JP']
203131,['RU']
40532,['US']
56959,['RU']
397127,['US']
393429,['US']
211391,['IT']
50128,['SK']
47678,['UA']
11251,"['NL', 'US', 'FR']"
53344,['US']
398207,['US']
26011,['US']
2512,['JP']
23954,['ID']
22421,['US']
397688,"['GI', 'US', 'CA']"
42890,['RO']
63251,['US']
133876,['AU']
"{131471,132788}",['PK']
40143,['JM']
16609,['US']
13654,['US']
38403,['KR']
396262,['US']
40021,"['DE', 'US']"
61347,['TR']
134584,['AU']
58042,['RU']
38924,['BG']
11315,['AR']
3785,['US']
137319,['ID']
396443,['US']
42464,['DE']
54605,['CA']
34494,['PL']
28346,['BR']
57545,['UA']
203877,['RS']
36357,['US']
40009,"['US', 'SA', 'IN', 'CA']"
62242,['FR']
35420,['RU']
137823,['BD']
264810,['AR']
57363,['RU']
208534,['RU']
267755,['CO']
21277,"['IQ', 'GB']"
43137,['UA']
35948,['US']
41465,['RU']
8334,['RU']
23967,['JP']
61115,['RO']
23357,['US']
397497,['US']
26347,['US']
2837,['SE']
56046,['CN']
138633,['AU']
27023,['US']
208933,['SE']
266940,['BR']
328258,['SL']
14875,['CA']
56304,['NZ']
205853,['RU']
133104,"['US', 'AU']"
397767,['US']
51993,['UA']
212148,"['DE', 'US']"
266591,['BR']
396926,['US']
269359,['BR']
56773,['US']
6450,['US']
9179,['GB']
13003,['DE']
17306,['US']
59714,['RU']
59775,['DE']
6673,['RU']
59938,['RO']
32102,['US']
203447,['UA']
60378,['PL']
18949,['US']
18976,['US']
60119,['RU']
204461,['UA']
60779,['NL']
24550,['NP']
14727,['US']
53462,['US']
46295,['US']
141128,['ID']
268123,['BR']
19885,['US']
139330,"['CN', 'HK', 'AT', 'US', 'ZA']"
61939,['BR']
267751,['AR']
212620,['RU']
62951,['US']
749,['US']
136868,['ID']
52994,['BR']
393997,['US']
210073,['UA']
204696,['RU']
4356,['US']
14178,"['US', 'MX']"
270938,['BR']
200485,['IQ']
57491,['AM']
399289,['CA']
43300,['TR']
54314,['US']
209959,['DK']
136577,['AU']
262207,['GT']
212398,['GE']
50353,['RU']
54383,['US']
393908,['US']
32634,['US']
133650,['IN']
141634,['ID']
142313,['ID']
27555,['US']
42472,['EE']
43346,['RU']
21286,"['', 'NL']"
{8067},['US']
28640,['BR']
13549,['US']
138331,['HK']
18443,['US']
41238,['IE']
207361,['RU']
202053,"['NL', 'ES', 'FI', 'AU', 'PL', 'GB', 'SG']"
270827,['BR']
264694,['GY']
208568,['ME']
395219,['CA']
55009,['US']
25808,['US']
46381,['US']
25566,['TR']
327982,['ZA']
196678,['RU']
131244,"['SG', 'IL', 'PL']"
50452,['RU']
10158,['KR']
8692,['AT']
207856,['NL']
36367,['US']
265006,['BR']
206927,['FI']
51628,['RU']
133938,['BD']
204964,['PL']
209169,['DE']
49225,['DE']
131295,['AU']
132422,"['CN', 'HK', 'AT', 'US', 'MO']"
60949,['GB']
201295,['IR']
394786,['CA']
19355,['US']
60366,['RU']
58129,['DE']
51352,['RU']
52356,"['CR', 'BZ', 'ZA']"
40654,['US']
29544,['MR']
56738,['NL']
396113,['CA']
57139,['RU']
42860,['CH']
2147,['GB']
26937,['US']
56993,['SI']
41151,['RO']
211062,['UA']
23219,['US']
196743,['EE']
46238,['US']
209180,['NL']
138979,['KH']
56174,['NZ']
15540,['DE']
28357,['BR']
212011,['IT']
134492,"['KH', 'PK']"
399288,['US']
132890,['MY']
132613,['IN']
855,['CA']
27711,['AR']
30405,['US']
49742,['RU']
212530,['FR']
4358,['US']
8950,['GB']
30859,['UA']
138570,['HK']
267705,['DO']
14368,['US']
136259,['PK']
267001,['BR']
141918,['ID']
48127,['UA']
35573,['RS']
397137,['US']
197696,['FR']
328273,['AO']
54661,['US']
24122,['BD']
37508,['MR']
134294,['IN']
47631,"['GB', 'US']"
21212,"['ES', 'FR']"
270762,['BR']
49043,['CH']
267484,['BR']
61395,['FI']
267376,['BR']
267657,['BR']
23673,['KH']
205795,['DE']
57529,['RU']
60216,['RU']
263467,['BR']
19634,['US']
27687,['PA']
53585,['US']
203872,['US']
17661,['JP']
31452,['BH']
264817,['DO']
201596,['NO']
270317,['BR']
27064,['US']
36615,['CA']
269408,['BR']
15669,['BG']
136036,['AU']
56359,['UA']
7610,['SG']
393798,['US']
59444,['PL']
55719,['NZ']
207972,['NL']
6561,['CA']
269288,['BR']
206381,['FI']
136112,['ID']
55128,['US']
200820,['SE']
48825,['GB']
133894,['AF']
24723,['PL']
9866,['KR']
264664,['CL']
267854,['AR']
60173,['UA']
210072,['GB']
393844,['US']
40969,['PL']
41019,['BG']
264869,['BR']
202523,['IT']
266055,['BR']
396997,['US']
49475,['DK']
32481,['US']
29044,['UA']
63075,['US']
45331,['MY']
137481,['PK']
61468,['EC']
25220,['DE']
207239,['RU']
327851,['ZA']
63920,['AU']
198952,['FR']
19768,['US']
328381,['SD']
210324,['BE']
58220,['CZ']
396930,['US']
204854,['ES']
64425,"['NL', 'PL']"
25445,['AT']
135842,['IN']
58404,['ID']
199222,['PL']
14901,['US']
60871,['RS']
23971,['KR']
36698,"['US', 'CA']"
328090,['KE']
394537,['US']
60583,['RO']
52769,['BR']
209531,['SK']
137206,['KH']
48114,['RO']
265180,['BR']
328477,['KE']
200589,"['US', 'FR']"
53399,['US']
42702,['UA']
265055,['BR']
141340,['IN']
23317,['US']
8607,['GB']
266064,['BR']
268354,['BR']
42676,['RU']
138339,['MY']
270840,['BR']
9529,['KR']
132056,['HK']
146948,['PH']
9121,['TR']
198056,['RU']
266144,['BR']
206190,['IQ']
138452,['BD']
200090,['SE']
19860,['US']
43181,"['US', 'SG', 'IL']"
269626,['BR']
54845,['US']
8728,['EE']
316,['US']
198683,['RU']
397820,['US']
44791,['GB']
19571,['US']
49306,['UA']
6035,['US']
62649,['CA']
393499,['US']
61473,['CW']
34330,['PL']
48343,['RU']
266318,['BR']
12594,['HU']
60103,['GB']
56183,['AU']
45035,['RO']
64029,['ID']
37567,['NG']
209772,['CY']
207682,['AT']
199796,"['BE', 'NL']"
135606,['NZ']
37622,['MU']
43484,"['', 'US']"
264059,['BR']
16565,['US']
267265,['BR']
206322,['AT']
38084,['AU']
43424,"['US', 'FR']"
266781,['AR']
44454,['PL']
59453,['IT']
21633,['US']
20441,['US']
396961,['US']
55769,['KH']
12853,['DE']
63017,['IT']
30084,['US']
6672,['RU']
42148,['RU']
62031,['PL']
265306,['BR']
34663,['NL']
393264,['US']
212712,['RU']
53823,['US']
43406,['IE']
271781,['HN']
203480,['SK']
10958,['US']
29139,"['', 'DK', 'BE']"
34017,['RU']
202860,['PL']
397293,['US']
131281,['PH']
399658,['US']
23367,['US']
36941,['MA']
212271,['IT']
37212,['GH']
262855,['BR']
266067,['BR']
138091,['ID']
203994,['RU']
135737,['IN']
138097,['ID']
51042,['RU']
61403,['RU']
270077,['AR']
11378,['US']
55620,['KR']
211218,['UA']
20906,['ES']
134784,['IN']
201358,['GB']
23178,['US']
37079,['ZA']
43895,['CZ']
9970,['KR']
32728,['US']
140220,['NZ']
52673,['BR']
135602,['IN']
51237,['PL']
12607,['IT']
11989,['US']
55642,['TH']
208545,['DE']
394972,['US']
14222,['US']
12069,['US']
21267,['GB']
140422,['ID']
42446,['BG']
206452,['DE']
18539,['US']
269169,['BR']
47412,['RO']
15541,['PL']
21540,['US']
269968,['AR']
54969,['US']
44387,['UA']
30298,['US']
13639,['US']
133107,['CN']
208071,['PS']
46231,['US']
327772,['ZA']
199048,['BG']
201966,"['CZ', 'PL']"
51502,['IT']
267050,['BR']
197323,['SE']
59837,['RU']
263395,['BR']
3801,['US']
133194,['HK']
43115,['ES']
203337,['RU']
27545,['US']
393916,['US']
53486,['CA']
135232,['IN']
206988,"['US', 'IT']"
97,['US']
394036,['US']
205804,['GB']
204651,['IT']
56642,['BG']
22537,['US']
"{64600,64604,65000,65001,65002,65501,65502,65531,65532}",['SE']
63505,['ID']
10112,['GB']
16886,['US']
138130,['ID']
208299,['MD']
50355,['PL']
263112,['BR']
51978,['DE']
16462,['CA']
131119,['ID']
210238,['IT']
33729,['US']
395323,['US']
31757,['US']
"{11670,18997}",['CA']
62185,['RO']
24725,['UA']
15974,['RU']
22258,['US']
134181,['AU']
135441,['ID']
764,['FI']
30723,['HU']
135437,['BD']
32570,['US']
263565,['BR']
200355,"['SK', 'CZ']"
35319,"['UA', 'PL']"
139986,['ID']
198463,['SE']
53266,['US']
264835,['CO']
19871,"['US', 'CA']"
20499,['RU']
52677,['BR']
267807,['CO']
201819,['PL']
60190,['CH']
16202,['DE']
8870,['UA']
5606,"['BZ', 'RO']"
262766,['BR']
398344,['US']
49670,['FI']
270573,['BR']
10951,['US']
202515,['AM']
209134,['GB']
20132,['CA']
58406,['MN']
267642,['BR']
57444,['RO']
38943,['DE']
46563,['US']
131409,['VN']
208029,['BE']
16988,['US']
393311,['CA']
24499,['PK']
41932,['UA']
141988,['BD']
38819,['HK']
211204,['IT']
9070,['BG']
271026,['BR']
54245,['US']
3541,['US']
15088,['US']
59195,['IN']
29130,['UA']
48412,['GB']
49582,['GR']
207767,['GR']
37346,['KE']
44600,['UA']
17619,['HK']
136117,['ID']
59868,['AE']
271795,['EC']
23474,['US']
210944,['ES']
15395,"['GB', 'US', 'SE', 'IE']"
131419,['VN']
269239,['BR']
45839,['MY']
24756,['PL']
137263,"['HK', 'JP', 'TW']"
131363,['VN']
25144,['BA']
395336,['US']
12521,"['CZ', 'ES']"
45441,['TH']
133645,['IN']
44760,['AT']
262307,['BR']
13060,['IT']
36437,['US']
15915,['ES']
56155,['VN']
38471,['PH']
206173,['IT']
53507,['US']
131403,['VN']
201875,['NL']
23664,['IN']
208164,['NL']
47852,['RU']
264345,['BR']
394987,['US']
213328,['AZ']
202749,['RS']
49337,['UA']
28846,['GB']
396917,['CA']
263014,['BR']
14358,['CA']
6091,['US']
28620,['BR']
58704,['BD']
139445,['ID']
15366,['DE']
50192,['RO']
399437,['US']
132703,['AU']
30454,['US']
14424,['US']
395959,['US']
197886,['HU']
269461,['BR']
131715,['ID']
266308,['BR']
269185,['BR']
198052,['RU']
33291,['US']
30435,['US']
25206,['BG']
64316,['ID']
270977,['BR']
209537,['AT']
204771,['SI']
60744,['BY']
46518,['US']
34344,['GB']
22808,"['US', 'CA']"
12658,['GB']
59127,['JP']
31390,['LB']
209308,['SA']
139220,['CN']
42831,"['CZ', 'LT', 'NL', 'AU', 'PL', 'RO', 'DE', 'GB', 'US', 'SG']"
36920,['NG']
399047,['US']
41706,['RU']
265313,['BR']
45736,['SG']
50720,['AT']
203211,['CH']
23513,['US']
4777,['AU']
268995,['BR']
265916,['BR']
49483,['RU']
212884,['CA']
23543,['US']
266035,['BR']
141468,['AU']
20491,['PL']
133037,['IN']
199597,['DE']
13393,['US']
202657,['CZ']
35264,['ES']
29764,['US']
213381,['RU']
209748,['UA']
138616,['TH']
40973,['ES']
16612,['US']
266397,['BR']
39162,['FR']
60279,['PL']
13846,['CA']
138699,"['AU', 'SG']"
133832,['ID']
133996,['IN']
398416,['US']
63827,['ID']
212183,['AM']
29555,['KZ']
61198,"['US', 'FR']"
55025,['US']
262734,['BR']
39713,['RU']
398037,"['GB', 'US']"
13765,['US']
29864,['US']
32694,['US']
40638,['US']
265725,['AR']
262932,['AR']
35048,"['CZ', 'RU']"
264152,['BR']
30266,['US']
31543,"['AT', 'IT']"
58872,['IN']
11208,['US']
395389,['US']
40841,"['GB', 'US']"
7132,['US']
3163,['DE']
268803,['BR']
270510,['BR']
32536,['CA']
57889,['PL']
398275,['US']
16599,['US']
265962,['BR']
59895,"['GB', 'TR']"
396865,['US']
34900,['GB']
200289,['PL']
34336,['RU']
47551,['RU']
211451,['EE']
60662,['SE']
44783,['PL']
198742,['PL']
49385,['RU']
200561,['DE']
54560,['US']
139636,['SG']
394568,['US']
132303,['IN']
136545,"['US', 'CN']"
212263,['GB']
200985,['CZ']
45218,['PH']
137453,['BD']
2773,"['US', 'CA']"
134481,['NP']
263909,['BR']
46789,['US']
196780,['RU']
268093,['BR']
54957,['US']
140847,['BD']
47581,['US']
57314,['RU']
45042,['UA']
28638,['BR']
60645,['PL']
136358,['IN']
19082,['US']
262623,['BR']
205830,['RU']
41709,"['UA', 'RU']"
199138,['PL']
262208,['AR']
270018,['CO']
28567,['MX']
23632,['JP']
203822,"['NL', 'CW']"
46688,['US']
200932,['AT']
328887,['GH']
393726,['US']
208453,['RU']
133553,['AU']
395354,['US']
134941,['IN']
268132,['BR']
135451,['ID']
265950,['BR']
265503,['MX']
21568,['US']
265388,['BR']
136423,['AU']
23291,['US']
58191,['RU']
21830,['US']
47172,"['NL', 'GB']"
9982,['KR']
54391,['US']
139671,['AU']
16516,['US']
31596,['DE']
13754,['US']
201755,['GB']
34263,['FI']
269740,['GT']
17439,"['HK', 'US', 'IN']"
17123,['US']
211428,['DE']
60602,"['MD', 'US', 'PL', 'CA']"
18449,['MX']
271158,['BR']
262465,['BR']
25969,['US']
8892,"['LT', 'EE']"
264946,['BR']
13719,['US']
51962,['UA']
59667,['RU']
38852,['TW']
198192,['ES']
211302,['OM']
24040,['TH']
51874,['UA']
26339,['US']
200276,['ME']
196636,['DE']
267156,['BR']
20358,['US']
57339,['RU']
57250,['RU']
8399,"['ES', 'FR']"
57835,['RU']
33141,['US']
47143,"['NL', 'US']"
16542,['US']
267824,['AR']
43641,"['US', 'PL']"
17648,['IN']
208243,['SI']
54169,['US']
25845,['US']
208484,['DE']
29144,['TR']
34542,['FR']
11200,['US']
54536,['US']
270279,['BR']
209231,['CY']
268529,['BR']
41544,['UA']
62689,['US']
57746,['RO']
142531,['IN']
140775,['VN']
35955,['US']
266628,['BR']
32664,['US']
266530,['BR']
207232,['BE']
200790,['RU']
262325,['BR']
20355,['US']
14985,['US']
10058,['KR']
267450,['BR']
14233,['US']
200773,['ES']
394487,['US']
35394,['ES']
142552,['PK']
394929,['US']
3633,"['US', 'CA']"
42433,['NL']
42357,['CH']
14431,['US']
48166,['RU']
199606,['IT']
35738,['RU']
47665,['IL']
51591,['UA']
395921,"['US', 'CA']"
40676,"['HK', 'MY', 'GB', 'US', 'SG', 'IN', 'ZA', 'TW', 'CL', 'CN', 'AU', 'DE', 'FR', 'KR', 'ES', 'BR', 'JP', 'CA', 'NL', 'UA', 'PK', 'AE', 'RU', 'IT']"
41000,['GB']
24634,['LB']
31716,['RS']
141723,['BD']
8317,['RO']
49757,['UA']
134702,['BD']
53190,['BR']
199939,['NL']
24164,['TW']
48697,['ES']
207012,['PL']
23737,['NZ']
55786,['CN']
19799,['US']
42014,['UA']
36399,['US']
134304,['IN']
395707,['US']
201448,['PL']
40744,['US']
14643,['US']
137665,['IN']
262387,['BR']
56345,['ES']
18072,['JP']
137903,['AU']
28709,['RU']
268584,['BR']
132668,['ID']
41330,['RU']
61642,['BR']
23166,['US']
38188,['IN']
132516,['IN']
14711,['US']
48311,['PL']
268116,['BR']
138610,['SG']
42541,['DK']
269797,['BO']
26410,['US']
9877,['SG']
40943,['US']
2199,"['FR', 'MQ']"
18583,['US']
5539,['DE']
53732,['CA']
54119,['US']
43051,['UA']
394894,['US']
15450,"['US', 'ES']"
141173,['TW']
53009,['BR']
29481,['ES']
201155,['CH']
131237,['ID']
20594,['DE']
62159,['CZ']
135428,['NZ']
33922,['LT']
208941,['UA']
12508,['SK']
396421,['US']
47639,['PL']
41090,['FR']
263921,['BR']
196745,['GB']
31541,['TR']
262202,"['CL', 'CR']"
49108,['RU']
53516,['US']
263073,['BR']
399271,['US']
53831,['US']
58411,['HK']
198840,['SE']
132582,['AU']
395291,['US']
45594,['AU']
262671,['BR']
24837,['RU']
264511,['BR']
49744,"['GB', 'FR', 'IL']"
52913,['BR']
201754,['PL']
49476,['RU']
62336,['DE']
206820,['RU']
12666,['NL']
270512,['BR']
24252,['JP']
3446,['US']
210716,['UA']
21459,['GB']
271288,['BR']
207400,['HK']
48038,['CH']
262950,['BR']
393837,['US']
270021,['AR']
40432,['US']
132741,['PK']
267234,['BR']
51564,['HU']
52862,['BR']
138094,['ID']
211446,['RU']
27227,['US']
138104,['ID']
24126,"['US', 'AU', 'IN']"
50101,['PL']
206796,['BG']
9175,['DE']
48045,['UA']
131426,['VN']
328666,['CM']
60994,['FR']
263279,['BR']
265814,['BO']
57212,['RU']
60230,['BG']
11374,['US']
58321,['PL']
6653,['US']
394292,['CA']
14650,['BR']
262559,['BR']
197203,['UA']
328278,['ZA']
135469,['ID']
60767,['DE']
33025,['US']
262937,['BR']
24406,['CN']
271120,['BR']
265056,['BR']
263631,['BR']
19478,['US']
63735,['VN']
264508,['BR']
11590,['US']
199113,['PL']
34783,['FR']
32094,['US']
394903,['US']
209232,['DE']
269051,['BR']
18851,['US']
263857,['BR']
47622,['GB']
46315,['US']
30875,['NL']
16832,['US']
397900,['US']
60072,['RU']
17209,['US']
141184,['BD']
50434,['PL']
202979,['CZ']
395902,['PR']
37089,['CM']
202032,['CH']
60987,['ES']
61925,['BR']
198987,['UA']
45570,['AU']
58926,['BD']
134523,['HK']
45295,['ID']
30753,['PL']
135401,"['US', 'JP']"
51537,['GR']
135744,['IN']
135134,['SG']
263602,['BR']
59204,['AU']
140905,['DK']
203164,['GB']
1293,"['US', 'CH']"
209114,['US']
64473,"['DE', 'US']"
135125,['BD']
269449,['BR']
269019,['BR']
12593,['UA']
269991,['CO']
394252,['US']
206451,"['ES', 'RO']"
270047,['AR']
35963,['US']
270583,['BR']
55562,['SG']
210024,['BG']
264471,['BR']
15174,['US']
269134,['BR']
64419,['RU']
42441,['UA']
395512,['US']
265780,['SV']
14048,['US']
207093,['RU']
2872,['TR']
133414,['AU']
12279,['US']
20044,['BR']
24482,"['NL', 'TH', 'HK', 'PH', 'VN', 'JP', 'MY', 'DE', 'GB', 'US', 'SG', 'FR', 'TW']"
46976,['US']
53372,['US']
140635,['LA']
24075,['SG']
44739,['RO']
133715,['IN']
8151,"['CO', 'MX']"
21254,['CH']
141686,['PH']
33623,['US']
53181,['BR']
57580,['RU']
264618,['AR']
201249,['AL']
397887,['US']
49327,['UA']
199673,['AM']
41907,['PL']
269256,['BR']
61649,['BR']
203742,['PL']
35170,['DE']
62151,['RO']
31854,['US']
204164,['SE']
26169,['US']
24086,['VN']
263142,['BR']
265322,['BR']
136785,['HK']
31028,['RU']
30967,"['HK', 'GB', 'US']"
33878,['KZ']
267103,['BR']
14488,['US']
198903,['DK']
58545,['AU']
12423,['PL']
15605,['IT']
47333,['RU']
31476,['IR']
23267,['US']
14272,['US']
23496,['US']
11657,['US']
36613,['US']
49066,['RU']
38433,['KR']
399140,['US']
36678,"['US', 'CN']"
397866,['US']
23012,['US']
58930,['TH']
60292,['RU']
28264,['BR']
30775,['LT']
35934,['US']
140707,['CN']
24446,['AU']
6998,['US']
19863,['GY']
31686,['IT']
270099,['AR']
54868,['US']
31140,['BG']
267226,['BR']
16099,['AT']
395515,['US']
48415,['GE']
22120,['US']
199263,['UA']
270636,['BR']
49409,"['NO', 'SE']"
50405,['CH']
398079,['US']
212890,['IQ']
61173,['IR']
271926,['AR']
46609,['CA']
395288,['US']
45029,['RU']
52630,['BR']
9575,['KR']
63086,"['US', 'SG']"
197615,['PL']
23492,['US']
139681,['NZ']
41103,['GB']
8481,['DE']
198945,['PL']
136835,['ID']
34002,['FR']
271659,['BR']
139014,['TH']
4373,"['GB', 'US']"
198144,['ES']
133744,"['HK', 'IN']"
271165,['BR']
199430,['RU']
48871,['SE']
209473,['RU']
27006,['US']
134458,['IN']
64005,['BD']
201000,['IE']
205737,['CH']
41295,['RO']
136823,['ID']
328766,['NG']
265944,['BR']
18092,['JP']
209715,['DE']
22163,['US']
135804,['IN']
33947,['HU']
205940,['IT']
328622,['ZA']
205672,['RU']
197340,['RU']
31186,['DE']
134809,['MY']
266281,['BR']
15759,['RU']
137344,['ID']
54035,['US']
202898,['FR']
269739,['AR']
46634,['US']
138731,['IN']
21368,['RO']
263278,['BR']
53481,['US']
13204,['TR']
16402,['US']
52081,['KW']
208954,['RU']
397445,['US']
54436,['US']
{34769},['LU']
12802,['IL']
136802,['PG']
270691,['BR']
18154,['AU']
20404,['US']
209332,['GE']
328439,['GH']
11232,['US']
206051,['US']
11571,['AR']
397894,['CA']
49605,['IT']
197409,['GB']
136271,"['US', 'IN']"
50288,['UA']
204570,['CZ']
138759,['IN']
44693,['RU']
396236,['US']
62283,['RU']
51917,['UA']
208676,['DE']
212027,['GB']
19342,['US']
62357,['FI']
63189,['US']
267896,['DO']
21908,['US']
19971,['US']
395002,['US']
57321,['PL']
45977,['KR']
31343,['UA']
206337,['RU']
142343,['ID']
399071,['US']
199309,['IT']
264334,['BR']
61725,['BR']
63396,['CA']
268762,['BR']
40658,['US']
135683,['IN']
61081,['GB']
394094,['US']
269367,['BR']
198811,['PL']
271267,['BR']
270586,['BR']
267710,['AR']
4774,['JP']
203398,['LU']
43689,['US']
265729,['AR']
197475,['NO']
3598,"['GB', 'US', 'IL']"
203793,['LU']
328348,['BW']
23887,['PH']
199296,['PL']
262934,['AR']
16052,['IT']
396446,['US']
270721,['BR']
28085,['CO']
42252,['FI']
212662,['SE']
14603,['US']
138077,['ID']
328490,['KE']
262715,['BR']
35610,['CH']
49903,['UA']
131274,"['HK', 'CN']"
48815,['IT']
43910,['DE']
46195,['CA']
59757,['IR']
22372,['CA']
21737,['US']
57050,['RO']
61944,['BR']
49246,['RU']
18164,['KR']
132400,['PH']
52829,['BR']
135423,['PH']
270344,['BR']
43508,['RU']
45896,['VN']
647,['US']
202315,['NL']
17011,"['HK', 'US']"
201776,"['UA', 'RU']"
264390,['BR']
30854,['RU']
205051,['IT']
268580,['BR']
38098,['KR']
140099,['AU']
29938,['US']
26134,['US']
45012,['DE']
42235,['MZ']
60280,['BY']
38289,['AU']
4581,['US']
7314,['US']
265383,['BR']
32592,['US']
43941,['PL']
134515,['SG']
25929,['US']
39435,['RU']
203882,['CH']
2579,['US']
33954,['HU']
393939,['US']
18715,['US']
46713,['US']
270967,['BR']
203547,['FR']
210227,['BE']
265548,['MX']
45806,['TH']
39970,['US']
265439,['BR']
52360,['AR']
46108,['US']
131268,['AU']
29483,['TR']
9543,['AU']
263704,['AR']
25546,['GB']
29071,['RU']
203885,['FR']
33015,['US']
54121,['US']
22289,['US']
266982,['BR']
21342,"['NL', 'US', 'CA']"
12931,['DE']
49435,['DE']
212256,['IT']
266642,['BR']
44180,['DE']
17858,['KR']
35661,['FR']
47470,['RU']
64122,"['CO', 'CH']"
57557,['RU']
140981,['BD']
58723,['AU']
36481,['US']
48777,"['DE', 'US']"
47054,['US']
54910,['CA']
34223,['RU']
13728,['US']
132199,['PH']
36487,['US']
42338,['TR']
10099,"['HK', 'GB', 'SG', 'JP']"
269963,['CO']
206153,['NL']
62697,['US']
51857,['NL']
136632,['IN']
20684,['AT']
22399,"['DE', 'US']"
56601,['RU']
19329,['US']
28524,['MX']
395177,['US']
207664,['BE']
18752,['US']
394671,['US']
210191,['PL']
393238,['US']
45875,['AU']
138963,['HK']
19051,['US']
197727,['NL']
47225,['VG']
29491,['UA']
198074,['RU']
20176,['US']
212923,['BE']
26691,['US']
59944,['FR']
24319,"['US', 'SG', 'CA', 'MY']"
393474,['US']
31703,['RU']
263687,['AR']
61498,['CO']
328201,['KE']
32830,['US']
397721,['US']
43318,['RU']
395064,['CA']
263053,['BR']
271792,['CO']
1599,['US']
10063,['KR']
27585,['US']
270065,['CL']
267847,['AR']
58056,['SI']
268598,['BR']
35691,['GB']
31345,['BY']
271361,['BR']
53211,['BR']
62389,['RU']
204066,['PL']
60905,['RO']
137287,['ID']
398801,"['US', 'CN']"
399595,['US']
269444,['BR']
146937,['IN']
269600,['BR']
208734,['XK']
14762,"['NL', 'US', 'SG', 'MY']"
38461,['IN']
262460,['BR']
203768,['AT']
26014,['US']
328290,['ZA']
25647,['US']
46336,['US']
210957,['FR']
57364,['RU']
41753,['SE']
33222,['US']
4632,['AU']
133930,['AU']
204623,['RU']
41784,['UA']
62405,['CZ']
54577,['US']
270501,['BR']
11179,"['NL', 'IL', 'HK', 'BR', 'CA', 'AU', 'JP', 'AE', 'DE', 'GB', 'US', 'SG', 'TW', 'IN', 'ZA', 'KR']"
138574,['BD']
134649,['ID']
264485,['BR']
60677,['GB']
132061,['TH']
15663,['IT']
42017,['UZ']
26878,['US']
16214,['DZ']
12750,['CH']
208121,"['GB', 'ES']"
263396,['BR']
199999,['NO']
397790,['US']
211547,['DE']
47056,['US']
207003,['FI']
12043,['US']
19838,['US']
264259,['BR']
131256,['IN']
27979,['CL']
394993,['US']
39373,['DE']
263033,['BR']
51093,"['RU', 'SE']"
134436,['NZ']
15170,['US']
16114,['CH']
271874,['EC']
17989,['US']
28279,['BR']
210232,['FR']
56492,['UA']
43602,['IT']
28548,['MX']
211642,['RU']
9003,['FR']
395857,['US']
269756,['EC']
45475,['NZ']
21070,"['US', 'FR']"
136192,['CN']
205633,['FR']
139480,['IN']
12773,"['UA', 'RU']"
205536,['DE']
211371,['GB']
135032,['BD']
22401,['US']
206012,['RU']
46697,['US']
5563,['RU']
199952,['ES']
40615,['US']
4871,['US']
49427,['NL']
200906,['FR']
35799,['GB']
8787,['AT']
263450,['BR']
54288,['US']
42409,['AL']
397665,['US']
200044,['RU']
57875,['PL']
39979,"['US', 'CA']"
268080,['BR']
44718,['BG']
56871,['RO']
199131,['GB']
49874,['RU']
201359,['ES']
133399,['NZ']
197653,['FR']
6924,['US']
49711,['BY']
60218,['CZ']
44886,['BG']
16376,['GB']
63353,['US']
209508,['SE']
266262,['BR']
397277,['US']
55819,"['US', 'AU']"
271854,['CL']
267320,['BR']
135345,['PH']
7640,['CN']
136659,['IN']
138107,['ID']
17301,['US']
328180,['RW']
43877,['LV']
210837,['IQ']
51032,['RU']
269601,['BR']
10388,"['US', 'BM']"
265906,['BR']
23232,['US']
53411,['US']
20305,['AR']
265346,['BR']
199422,['FR']
137273,['AU']
7127,['US']
29538,"['IR', 'HK', 'PK', 'PL', 'US', 'TW']"
35408,['PL']
212089,['US']
34320,['RU']
27451,['US']
270376,['BR']
18636,['US']
5071,['CA']
45668,"['SG', 'MY']"
14745,['US']
131670,['TW']
63267,['US']
265203,['BR']
270515,['BR']
207320,['GB']
266829,['AR']
46841,"['US', 'OM']"
200023,['NL']
197306,['RU']
397720,['US']
49405,"['BE', 'NL']"
133936,['MY']
135958,['VN']
33032,['US']
20548,['LV']
271784,['AR']
199917,['FR']
268253,['BR']
262405,['BR']
135909,['VN']
30825,['DE']
17353,['CA']
138536,['BD']
51018,['IQ']
202826,['VG']
3181,['RU']
30339,['US']
16186,['NO']
266460,['BR']
